business_id,date,code,description
62344,2/19/15,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
62344,2/19/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
62344,2/19/15,23,"Standard not met. Plumbing: Installed, maintained"
75825,10/15/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
75825,10/15/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
75825,10/15/14,23,"Standard not met. Plumbing: Installed, maintained"
75825,5/10/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
52291,10/29/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
52291,4/10/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
52291,4/10/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
45421,8/6/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32409,8/6/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32409,8/6/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32409,2/2/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32409,2/2/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32409,2/2/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
72676,10/30/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
72676,10/30/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
72676,10/30/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
72676,5/1/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
72676,5/1/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
72676,5/1/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
72676,5/1/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
62993,7/17/14,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
62993,7/17/14,4,Standard not met. Food Protection: Facilities to maintain product temp.
62993,7/17/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
62993,7/17/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
62993,7/17/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
62993,7/17/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
62993,1/9/15,4,Standard not met. Food Protection: Facilities to maintain product temp.
62993,1/9/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
62993,1/9/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
62993,1/9/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
33567,10/29/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
33567,10/29/14,21,"Standard not met. Water: Water source, safe, hot & cold"
33567,10/29/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
33567,10/29/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
33567,11/10/14,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
33567,11/10/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
33567,11/24/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
33567,11/24/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
33567,4/29/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
33567,4/29/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
33567,4/29/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
33567,4/29/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
33567,4/29/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
33567,4/29/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32420,9/18/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
32420,9/30/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
32421,9/23/14,4,Standard not met. Food Protection: Facilities to maintain product temp.
32421,9/23/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
32421,9/23/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32421,3/16/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32421,3/16/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
32421,3/16/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
67278,9/19/14,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
67278,9/19/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
67278,9/19/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
65638,3/27/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
69657,9/25/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
69657,3/4/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
69657,3/4/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
94458,2/5/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
91072,6/26/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
91072,6/26/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
91072,6/26/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
91072,12/17/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
39910,6/11/14,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
39910,6/11/14,14,"Standard not met. Food Equipment & Utensils: Food (ice) contact surfaces designed, constructed, maintained, installed"
39910,6/11/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
39910,6/11/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
39910,6/11/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
39910,6/11/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
39910,6/11/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
39910,6/11/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
39910,12/9/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
39910,12/9/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
39910,12/9/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
39910,12/9/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
52854,9/4/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
30777,6/30/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30777,12/17/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30777,12/17/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
